Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,DistrictId_counts,AverageSquareMeterPrice
11922,9,2.0,56.027637,31.600372,8.0,6,14.0,1989,0.16153175,B,B,25,5648,1,30.0,2,4,B,176248.39,0,1,0,1,0,1,294,3266.0254
2541,1,2.0,53.82861,54.604015,3.0,19,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B,179204.33,0,1,0,1,0,1,652,3212.334
3988,124,1.0,35.69676,23.06086,5.0,5,5.0,1965,0.12209035,B,B,29,6566,7,1894.0,4,0,B,157711.78,0,1,0,1,0,1,43,5070.3765
5212,22,1.0,41.232574,39.624752,3.0,17,20.0,2017,0.11853738,B,B,30,6207,1,1183.0,1,0,B,174950.23,0,1,0,1,0,1,78,3738.8674
12467,13,3.0,83.44315,47.57806,10.0,3,17.0,1997,0.0907991,B,B,74,19083,2,,5,15,B,353245.0,0,1,0,1,0,1,97,4215.115
4492,74,2.0,53.096676,34.61031,9.0,2,14.0,2009,0.13061781,B,B,39,10418,9,900.0,1,9,B,74181.164,0,1,0,1,0,1,114,3355.343
6969,34,2.0,61.95827,32.78126,3.0,5,1.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,263205.9,0,1,0,1,0,1,111,4338.7114
3952,101,3.0,73.01967,42.894897,8.0,12,14.0,1993,0.03869299,B,B,28,6533,1,1015.0,2,5,B,341929.0,0,1,0,1,0,1,97,4177.75
15414,47,1.0,40.49657,22.660337,10.0,3,22.0,1984,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,189528.9,0,1,0,1,0,1,97,4116.345
1884,57,3.0,80.10723,47.070335,12.0,10,17.0,2004,0.0907991,B,B,74,19083,2,,5,15,B,362517.72,0,1,0,1,0,1,107,4084.4644
7486,44,3.0,60.53718,44.954212,6.0,5,9.0,1971,0.036122292,B,B,24,4378,0,1036.0,1,1,B,262794.62,0,1,0,1,0,1,104,4572.484
16678,85,2.0,56.342102,34.636837,9.0,13,16.0,1976,0.03717782,B,B,52,11217,1,2300.0,1,7,B,259343.36,0,1,0,1,0,1,76,4134.228
2623,6,3.0,80.03639,32.78126,3.0,14,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,203012.05,0,1,0,1,0,1,511,2905.763
16090,6,3.0,77.84705,10.0,3.0,12,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,221644.92,0,1,0,1,0,1,511,2905.763
10194,61,3.0,79.543564,46.348526,10.0,7,22.0,2012,0.30032253,B,B,52,10311,6,,1,9,B,345841.28,0,1,0,1,0,1,118,4344.9434
11555,59,2.0,72.26987,75.34052,3.0,11,9.0,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B,364570.75,0,1,0,1,0,1,67,4746.4946
8097,43,2.0,55.637753,32.0772,9.0,2,5.0,1958,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,552515.5,0,1,0,1,0,1,9,7756.986
234,42,2.0,53.23151,31.596949,9.0,10,12.0,2008,0.15824905,B,B,21,5731,0,,1,0,B,234644.06,0,1,0,1,0,1,42,3764.6973
5086,34,2.0,69.936226,32.78126,3.0,6,17.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,270666.84,0,1,0,1,0,1,111,4338.7114
15460,9,2.0,60.03274,31.768044,12.0,4,14.0,2008,0.13012277,B,B,8,1986,0,,0,0,B,190087.44,0,1,0,1,0,1,294,3266.0254
9262,46,2.0,51.567276,32.118355,7.0,11,12.0,1983,0.0,B,B,47,11319,0,1145.0,3,5,B,273531.25,0,1,0,1,0,1,119,4439.8765
13772,96,4.0,44.12895,18.212627,10.0,10,13.0,2005,0.041116353,B,B,53,14892,4,,1,4,B,201374.61,0,1,0,1,0,1,71,3987.2205
2894,2,2.0,63.973297,33.23323,9.0,2,25.0,2006,0.0,B,B,33,7425,1,,2,5,B,465293.4,0,1,0,1,0,1,78,4560.2046
10854,47,2.0,54.08314,34.200462,9.0,3,17.0,1986,0.29820457,B,B,16,4048,3,,1,3,B,221547.42,0,1,0,1,0,1,97,4116.345
8609,169,1.0,38.679142,38.092182,8.0,3,17.0,1988,0.1789168,B,B,18,3594,4,192.0,1,5,B,201570.4,0,1,0,1,0,1,22,4666.27
8115,9,2.0,57.08555,28.421652,9.0,14,15.0,2007,0.16153175,B,B,25,5648,1,30.0,2,4,B,202593.4,0,1,0,1,0,1,294,3266.0254
16575,27,1.0,32.71236,11.047605,9.813708,8,25.0,2016,0.072157584,B,B,2,629,1,,0,0,A,94433.04,0,1,0,1,1,0,851,2766.0232
13927,1,2.0,66.651695,66.7964,3.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,199809.08,0,1,0,1,0,1,652,3212.334
15038,42,1.0,38.632755,20.965687,7.0,6,10.0,2005,0.15824905,B,B,21,5731,0,,1,0,B,160879.86,0,1,0,1,0,1,42,3764.6973
3075,77,3.0,67.69786,42.830013,8.0,13,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,272087.78,0,1,0,1,0,1,40,4287.9204
9655,53,3.0,61.222485,48.505825,5.0,7,9.0,1969,0.049637258,B,B,34,7759,0,229.0,1,3,B,318227.44,0,1,0,1,0,1,174,4835.4014
12503,6,2.0,74.2734,10.0,3.0,12,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,188118.36,0,1,0,1,0,1,511,2905.763
2384,23,1.0,41.52469,41.415222,3.0,12,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,105953.26,0,1,0,1,0,1,565,2284.1086
6758,93,1.0,35.813335,20.293858,6.0,9,9.0,1976,0.52186704,B,B,25,6149,0,,0,0,B,127717.88,0,1,0,1,0,1,73,3119.4456
8620,27,1.0,52.327164,19.677872,15.0,5,17.0,2017,0.072157584,B,B,2,629,1,,0,0,A,89632.664,0,1,0,1,1,0,851,2766.0232
13147,116,1.0,35.496693,23.171534,5.0,6,9.0,1967,0.34107193,B,B,27,5664,48,2300.0,3,11,B,225960.47,0,1,0,1,0,1,11,5545.8936
112,6,1.0,41.784836,38.39984,10.0,12,17.0,2015,0.24320452,B,B,5,1564,0,540.0,0,0,B,141510.64,0,1,0,1,0,1,511,2905.763
6830,26,2.0,41.08117,25.726799,7.0,3,12.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B,186278.55,0,1,0,1,0,1,65,4718.3667
4581,1,1.0,47.58248,32.78126,3.0,16,16.0,1977,0.007122317,B,B,1,264,0,,0,1,B,128803.59,0,1,0,1,0,1,652,3212.334
14093,25,2.0,83.00004,78.935165,3.0,5,23.0,2013,0.069753364,B,B,53,13670,4,,1,11,B,337916.25,0,1,0,1,0,1,77,4104.3984
11355,27,1.0,44.260468,41.792347,3.0,9,17.0,2017,0.21140121,B,B,9,1892,0,,0,1,B,100499.82,0,1,0,1,0,1,851,2766.0232
8542,105,2.0,43.82484,29.332785,5.0,3,5.0,1962,0.040242765,B,B,25,3478,11,2729.0,3,1,B,171010.53,0,1,0,1,0,1,55,4670.074
1365,46,3.0,53.354107,37.57487,6.0,3,9.0,1977,0.15081754,B,B,16,3433,4,2643.0,4,5,B,188215.56,0,1,0,1,0,1,119,4439.8765
7444,27,4.0,100.41874,32.78126,3.0,14,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,309311.7,0,1,0,1,1,0,851,2766.0232
12286,41,1.0,40.64288,19.92518,8.0,10,14.0,1997,0.17505486,B,B,36,10055,3,,1,0,B,197470.42,0,1,0,1,0,1,87,4293.4805
15381,94,3.0,88.57561,32.78126,3.0,10,1.0,1977,0.28279766,B,B,33,8667,2,,0,6,B,373788.4,0,1,0,1,0,1,89,4194.537
5627,85,1.0,32.883217,21.196411,6.0,8,9.0,1977,0.03717782,B,B,52,11217,1,2300.0,1,7,B,164010.84,0,1,0,1,0,1,76,4134.228
9625,101,1.0,32.684544,21.886356,5.0,2,5.0,1965,0.22582495,A,B,41,6558,7,1548.0,3,2,B,136126.42,1,0,0,1,0,1,97,4177.75
10201,27,3.0,76.53221,76.58006,10.0,7,12.0,2015,0.011654127,B,B,4,915,0,,0,0,B,164299.88,0,1,0,1,0,1,851,2766.0232
10323,191,1.0,36.451984,20.91225,8.0,3,16.0,1985,0.1273759,B,B,43,8429,3,,3,9,B,175339.36,0,1,0,1,0,1,6,4293.057
12905,120,4.0,66.83129,44.897427,5.0,9,9.0,1976,0.34107193,B,B,27,5664,48,2300.0,3,11,B,384813.94,0,1,0,1,0,1,26,4736.922
9584,63,1.0,39.38055,22.814186,8.0,17,16.0,1985,0.23861714,B,B,26,3889,6,705.0,3,6,B,183561.08,0,1,0,1,0,1,43,5389.0703
6411,6,2.0,67.31548,32.78126,3.0,13,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,185162.62,0,1,0,1,0,1,511,2905.763
4980,3,1.0,39.513973,23.264082,8.0,10,12.0,1985,0.050900057,B,B,43,10621,1,30.0,2,3,B,158638.92,0,1,0,1,0,1,82,3783.7905
14679,81,1.0,32.276665,19.278395,9.683,6,1.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,105539.555,0,1,0,1,0,1,18,4495.9565
16328,22,2.0,44.20001,30.484226,5.0,4,5.0,1960,0.11853738,B,B,30,6207,1,1183.0,1,0,B,189590.75,0,1,0,1,0,1,78,3738.8674
213,62,1.0,41.784657,32.78126,3.0,11,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,135341.38,0,1,0,1,1,0,247,2818.7493
9238,99,1.0,41.56529,20.516205,8.0,8,17.0,1997,0.03349371,B,B,66,10573,1,1322.0,3,8,B,145660.77,0,1,0,1,0,1,97,3938.3296
14023,27,2.0,74.21193,74.19054,3.0,8,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,171983.45,0,1,0,1,1,0,851,2766.0232
10112,74,1.0,44.40875,32.78126,3.0,6,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,151030.44,0,1,0,1,0,1,114,3355.343
6166,17,2.0,47.97849,31.06035,5.0,4,5.0,1964,0.0,B,B,18,3374,5,620.0,1,2,B,218005.52,0,1,0,1,0,1,59,5200.604
4652,47,2.0,54.250282,34.202423,8.0,4,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,217600.88,0,1,0,1,0,1,97,4116.345
14155,57,1.0,37.667725,24.098726,6.0,6,9.0,1974,0.13321534,B,B,49,11395,3,1406.0,3,4,A,170134.98,0,1,0,1,1,0,107,4084.4644
2364,30,2.0,63.821594,32.78126,3.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,184540.03,0,1,0,1,0,1,228,2849.4146
4355,162,3.0,92.90666,59.170834,10.0,4,8.0,1958,0.23610845,B,B,16,3893,27,,3,10,B,500773.06,0,1,0,1,0,1,8,5460.787
12941,188,4.0,86.48256,70.11207,5.0,6,6.0,1935,0.0,B,B,7,1660,39,1786.0,1,5,B,552454.3,0,1,0,1,0,1,5,6538.944
6038,138,2.0,73.73805,74.78477,3.0,6,1.0,2018,0.19578105,B,B,23,5212,6,,3,2,B,372318.03,0,1,0,1,0,1,29,4697.7715
1615,1,1.0,46.208755,32.78126,3.0,4,1.0,1977,0.007122317,B,B,1,264,0,,0,1,B,173166.53,0,1,0,1,0,1,652,3212.334
1098,101,1.0,23.015919,15.73911,3.0,3,5.0,1967,0.22582495,A,B,41,6558,7,1548.0,3,2,B,132427.98,1,0,0,1,0,1,97,4177.75
9300,74,2.0,71.74787,74.57981,9.0,5,13.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,243329.9,0,1,0,1,0,1,114,3355.343
7294,62,3.0,89.19557,32.78126,3.0,4,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,182402.56,0,1,0,1,1,0,247,2818.7493
467,9,2.0,45.92484,10.0,3.0,10,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,124016.664,0,1,0,1,0,1,294,3266.0254
348,94,1.0,40.694508,21.00192,9.0,13,14.0,1975,0.28279766,B,B,33,8667,2,,0,6,B,181706.72,0,1,0,1,0,1,89,4194.537
4437,33,3.0,107.24269,69.64787,12.0,6,19.0,2014,0.050272014,B,B,21,4231,14,1020.0,0,3,B,405779.44,0,1,0,1,0,1,31,4780.8545
8259,93,4.0,65.811226,50.252415,6.0,10,9.0,1976,0.52186704,B,B,25,6149,0,,0,0,B,105079.23,0,1,0,1,0,1,73,3119.4456
6640,59,3.0,103.67665,32.78126,3.0,14,1.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,474866.1,0,1,0,1,0,1,67,4746.4946
2804,32,1.0,34.611645,18.457752,6.0,8,9.0,1968,0.13564979,B,B,46,7960,6,350.0,3,11,B,195100.6,0,1,0,1,0,1,34,5008.862
7416,1,2.0,62.62556,63.3227,3.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,200235.58,0,1,0,1,0,1,652,3212.334
13408,94,2.0,44.134922,30.507273,6.0,9,9.0,1977,0.28279766,B,B,33,8667,2,,0,6,B,201584.44,0,1,0,1,0,1,89,4194.537
11811,101,2.0,38.501133,27.340967,6.0,13,12.0,1973,0.22582495,A,B,41,6558,7,1548.0,3,2,B,204608.48,1,0,0,1,0,1,97,4177.75
9562,100,2.0,45.852627,27.616467,5.0,5,5.0,1962,0.20014681,B,B,23,3975,8,770.0,2,0,B,211968.64,0,1,0,1,0,1,25,5093.9297
12044,44,3.0,60.96908,46.77458,6.0,6,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B,225251.56,0,1,0,1,0,1,104,4572.484
12225,62,1.0,37.970703,40.10578,3.0,13,12.0,1977,0.072157584,B,B,2,629,1,,0,0,A,102579.54,0,1,0,1,1,0,247,2818.7493
6739,34,1.0,37.00747,21.228916,7.0,5,17.0,1994,0.069753364,B,B,53,13670,4,,1,11,B,181795.23,0,1,0,1,0,1,111,4338.7114
4004,32,1.0,35.23521,19.681229,7.0,8,9.0,1972,0.13564979,B,B,46,7960,6,350.0,3,11,B,181833.42,0,1,0,1,0,1,34,5008.862
6814,52,2.0,66.54469,10.0,3.0,2,17.0,2018,0.371149,B,B,34,7065,1,750.0,2,5,B,183784.69,0,1,0,1,0,1,143,3089.185
14326,24,2.0,48.50027,32.1635,5.0,6,9.0,1961,0.11162739,B,B,50,12238,8,1970.0,2,3,B,224211.27,0,1,0,1,0,1,35,5014.307
13041,26,2.0,47.8188,29.848131,5.0,4,5.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B,217361.7,0,1,0,1,0,1,65,4718.3667
10497,1,1.0,39.8052,32.78126,3.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,142301.67,0,1,0,1,0,1,652,3212.334
10554,128,1.0,43.407455,20.024223,8.0,5,9.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,186387.31,0,1,0,1,0,1,64,4312.128
8854,96,2.0,54.192528,33.173023,9.0,8,12.0,2001,0.041116353,B,B,53,14892,4,,1,4,B,249915.52,0,1,0,1,0,1,71,3987.2205
12442,27,2.0,64.154785,38.517063,9.0,12,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,209020.28,0,1,0,1,1,0,851,2766.0232
12988,17,4.0,65.82057,51.87213,6.0,8,9.0,1968,0.000991363,B,B,33,6783,3,,1,9,B,368256.84,0,1,0,1,0,1,59,5200.604
5983,1,1.0,40.441277,41.42134,3.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,161216.97,0,1,0,1,0,1,652,3212.334
15113,27,2.0,63.340176,59.74058,3.0,8,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,159898.8,0,1,0,1,0,1,851,2766.0232
7075,23,1.0,42.930183,32.78126,3.0,12,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,144283.53,0,1,0,1,0,1,565,2284.1086
8279,30,1.0,39.714584,32.78126,3.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,134087.39,0,1,0,1,0,1,228,2849.4146
968,62,1.0,43.25371,32.78126,3.0,10,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,126705.68,0,1,0,1,1,0,247,2818.7493
14200,74,2.0,54.5145,30.495007,9.0,8,17.0,2002,0.371149,B,B,34,7065,1,750.0,2,5,B,260200.16,0,1,0,1,0,1,114,3355.343
12107,23,3.0,68.74697,64.21012,3.0,12,17.0,2017,0.03465608,B,B,0,168,0,,0,0,B,140428.0,0,1,0,1,0,1,565,2284.1086
6040,3,1.0,36.61762,21.204735,9.0,10,14.0,1975,0.050900057,B,B,43,10621,1,30.0,2,3,B,148546.73,0,1,0,1,0,1,82,3783.7905
12014,1,3.0,86.15665,32.78126,3.0,11,1.0,1977,0.007122317,B,B,1,264,0,,0,1,B,265697.78,0,1,0,1,0,1,652,3212.334
3402,39,2.0,46.90954,28.915432,5.0,6,9.0,1969,0.42882583,B,B,25,5011,8,730.0,0,2,B,177675.2,0,1,0,1,0,1,57,4089.0112
585,11,2.0,53.280163,35.33626,9.0,5,12.0,1978,0.000169676,B,B,36,5992,0,,1,1,B,199612.75,0,1,0,1,0,1,129,4055.9749
11868,11,1.0,43.50467,24.726545,8.0,3,12.0,1980,0.000169676,B,B,36,5992,0,,1,1,B,179672.83,0,1,0,1,0,1,129,4055.9749
14660,101,3.0,66.22919,46.077187,9.0,5,12.0,1968,0.03869299,B,B,28,6533,1,1015.0,2,5,B,295357.22,0,1,0,1,0,1,97,4177.75
15136,67,2.0,51.993362,33.2737,9.0,12,12.0,1979,0.007720282,B,B,38,4788,2,,0,4,B,200144.81,0,1,0,1,0,1,61,4223.6284
14947,15,1.0,44.732204,21.25534,8.0,8,14.0,1988,0.15824905,B,B,21,5731,0,,1,0,B,177836.78,0,1,0,1,0,1,36,3869.548
10119,53,2.0,49.733326,31.509384,6.0,9,9.0,1972,0.31392455,B,B,22,4625,11,3855.0,2,10,B,266085.9,0,1,0,1,0,1,174,4835.4014
14156,21,2.0,56.088753,31.14221,9.0,10,16.0,1983,0.19448927,B,B,47,8004,3,125.0,3,5,B,210345.92,0,1,0,1,0,1,165,4084.277
12149,13,1.0,37.01569,21.595972,7.0,6,17.0,1998,0.0907991,B,B,74,19083,2,,5,15,B,185689.81,0,1,0,1,0,1,97,4215.115
10981,21,1.0,32.178665,18.211012,5.0,7,9.0,1968,0.034331497,B,B,25,5487,3,,0,4,B,155759.52,0,1,0,1,0,1,165,4084.277
6286,13,1.0,39.338463,18.949846,10.0,5,22.0,2002,0.0907991,B,B,74,19083,2,,5,15,B,186304.5,0,1,0,1,0,1,97,4215.115
11597,17,3.0,77.130226,48.360527,9.0,24,25.0,2008,0.0,B,B,18,3374,5,620.0,1,2,B,586061.7,0,1,0,1,0,1,59,5200.604
12294,37,1.0,31.304811,19.834522,6.0,7,8.0,1964,0.1789168,B,B,18,3594,4,192.0,1,5,B,200428.02,0,1,0,1,0,1,72,4333.495
7153,8,3.0,78.54759,41.42346,8.0,12,14.0,1995,0.219006,B,B,28,6746,3,,1,4,B,142601.39,0,1,0,1,0,1,142,4022.329
11764,93,3.0,169.1172,32.78126,3.0,5,3.0,1977,0.004949358,B,B,0,186,0,,0,0,B,211325.58,0,1,0,1,0,1,73,3119.4456
11515,47,2.0,62.706604,37.098965,10.0,20,22.0,2007,0.19736795,B,B,8,2423,1,32.0,0,1,B,234885.53,0,1,0,1,0,1,97,4116.345
4093,23,1.0,41.481907,31.890121,10.0,12,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,118784.92,0,1,0,1,0,1,565,2284.1086
16424,10,2.0,43.23765,28.831873,5.0,4,9.0,1972,0.28279766,B,B,33,8667,2,,0,6,B,215451.05,0,1,0,1,0,1,56,4377.498
15560,6,2.0,54.204704,54.280666,3.0,13,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,171441.33,0,1,0,1,0,1,511,2905.763
5168,107,3.0,56.496967,37.622917,5.0,5,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B,230184.5,0,1,0,1,0,1,23,5187.632
15159,128,1.0,37.516045,18.880863,10.0,10,12.0,2002,0.0,B,B,27,4798,0,30.0,2,8,B,193446.12,0,1,0,1,0,1,64,4312.128
3030,30,1.0,37.96212,32.78126,10.0,10,15.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,92607.55,0,1,0,1,0,1,228,2849.4146
3710,45,1.0,42.31177,32.78126,3.0,17,1.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,217849.47,0,1,0,1,0,1,116,5164.709
4689,96,3.0,73.057846,44.31396,10.0,16,17.0,1997,0.041116353,B,B,53,14892,4,,1,4,B,308119.4,0,1,0,1,0,1,71,3987.2205
6928,11,2.0,49.1769,33.359627,6.0,9,9.0,1973,0.03869299,B,B,28,6533,1,1015.0,2,5,B,227406.14,0,1,0,1,0,1,129,4055.9749
11111,99,3.0,60.629944,39.227894,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,214211.36,0,1,0,1,0,1,97,3938.3296
8171,41,1.0,36.643936,21.239485,6.0,6,9.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,173887.0,0,1,0,1,0,1,87,4293.4805
14143,13,5.0,119.008,69.03373,11.0,13,17.0,2001,0.0907991,B,B,74,19083,2,,5,15,B,434774.34,0,1,0,1,0,1,97,4215.115
13247,61,3.0,84.29389,47.330048,11.0,10,17.0,2004,0.30032253,B,B,52,10311,6,,1,9,B,480252.22,0,1,0,1,0,1,118,4344.9434
15464,23,2.0,47.08753,49.38288,3.0,7,6.0,2017,0.03465608,B,B,0,168,0,,0,0,B,102757.1,0,1,0,1,0,1,565,2284.1086
1747,99,3.0,67.08368,47.48326,9.0,2,14.0,1974,0.012338886,B,B,35,5776,1,2078.0,2,4,B,198891.61,0,1,0,1,0,1,97,3938.3296
6282,93,2.0,59.81067,33.152943,10.0,16,22.0,2012,0.050900057,B,B,43,10621,1,30.0,2,3,B,183403.53,0,1,0,1,0,1,73,3119.4456
1227,27,3.0,76.08245,41.522804,10.0,11,16.0,2002,0.07542368,B,B,11,3097,0,,0,0,B,214532.58,0,1,0,1,0,1,851,2766.0232
12328,6,1.0,41.184948,32.78126,3.0,4,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,130455.64,0,1,0,1,0,1,511,2905.763
13340,2,3.0,78.4046,47.320023,8.0,11,14.0,1997,0.30947912,B,B,35,7715,4,990.0,0,6,B,357531.25,0,1,0,1,0,1,78,4560.2046
3449,6,2.0,65.74417,32.78126,12.0,8,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,169730.19,0,1,0,1,0,1,511,2905.763
11614,139,3.0,73.92949,45.344753,9.0,8,19.0,2013,0.12209035,B,B,29,6566,7,1894.0,4,0,B,144214.56,0,1,0,1,0,1,14,4219.25
9274,15,1.0,41.575184,21.33277,8.0,9,14.0,2007,0.15824905,B,B,21,5731,0,,1,0,B,183295.06,0,1,0,1,0,1,36,3869.548
12750,17,2.0,47.25462,33.859653,5.0,3,5.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B,232368.72,0,1,0,1,0,1,59,5200.604
268,21,3.0,76.706024,45.98471,8.0,3,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B,371016.44,0,1,0,1,0,1,165,4084.277
11963,24,2.0,56.254055,33.41633,7.0,22,27.0,2008,0.11162739,B,B,50,12238,8,1970.0,2,3,B,398740.7,0,1,0,1,0,1,35,5014.307
7566,6,2.0,60.829735,35.63212,10.0,12,25.0,2018,0.24320452,B,B,5,1564,0,540.0,0,0,B,185492.38,0,1,0,1,0,1,511,2905.763
4295,52,2.0,65.943474,32.78126,3.0,11,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,170900.22,0,1,0,1,0,1,143,3089.185
6151,2,2.0,42.783333,26.619019,6.0,10,14.0,1975,0.30947912,B,B,35,7715,4,990.0,0,6,B,204259.62,0,1,0,1,0,1,78,4560.2046
1081,17,2.0,62.170586,36.27317,8.0,8,8.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B,396313.03,0,1,0,1,0,1,59,5200.604
8991,2,3.0,62.151382,43.557636,6.0,9,9.0,1970,0.30947912,B,B,35,7715,4,990.0,0,6,B,165392.6,0,1,0,1,0,1,78,4560.2046
4602,59,3.0,76.881165,49.02582,10.0,18,17.0,1985,0.019508796,B,B,37,7687,11,176.0,5,5,B,419785.5,0,1,0,1,0,1,67,4746.4946
13110,84,2.0,50.42684,31.818619,5.0,5,5.0,1961,0.006076152,B,B,30,5285,0,645.0,6,6,B,176486.72,0,1,0,1,0,1,80,4142.9463
6730,44,2.0,58.78004,31.232212,10.0,8,17.0,1990,0.12219048,B,B,25,4724,2,1308.0,1,3,B,332119.88,0,1,0,1,0,1,104,4572.484
11192,9,3.0,78.17075,32.78126,3.0,7,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,216834.03,0,1,0,1,0,1,294,3266.0254
10471,23,2.0,55.91258,32.78126,6.0,3,9.0,2016,0.03465608,B,B,0,168,0,,0,0,B,93309.445,0,1,0,1,0,1,565,2284.1086
5182,27,3.0,86.32959,47.127872,8.0,6,7.0,2003,0.041116353,B,B,53,14892,4,,1,4,B,117535.414,0,1,0,1,0,1,851,2766.0232
13833,163,2.0,40.96624,26.804674,5.0,3,5.0,1965,0.007658515,B,B,35,7077,56,2301.0,3,19,B,87826.82,0,1,0,1,0,1,14,5153.8887
1268,159,4.0,88.947266,64.48349,7.0,6,6.0,1933,0.2466236,B,B,14,2940,45,,3,6,B,429825.9,0,1,0,1,0,1,6,5249.739
13191,28,2.0,44.427376,26.217026,5.0,2,5.0,1965,0.000995363,B,B,42,7651,1,,1,5,B,185996.05,0,1,0,1,0,1,79,4373.9766
4935,23,1.0,28.859884,32.78126,3.0,12,11.0,1977,0.03465608,B,B,0,168,0,,0,0,B,68375.62,0,1,0,1,0,1,565,2284.1086
16362,5,3.0,59.101223,40.336613,5.0,11,9.0,1974,0.15081754,B,B,16,3433,4,2643.0,4,5,B,257050.97,0,1,0,1,0,1,34,4702.9775
9714,99,1.0,41.613586,22.52728,9.0,6,14.0,1976,0.012338886,B,B,35,5776,1,2078.0,2,4,B,158854.52,0,1,0,1,0,1,97,3938.3296
9063,9,1.0,43.059353,24.985428,8.0,11,14.0,1989,0.16153175,B,B,25,5648,1,30.0,2,4,B,151461.12,0,1,0,1,0,1,294,3266.0254
6949,10,3.0,78.17392,47.152515,10.0,9,17.0,1990,0.08903972,B,B,33,7976,5,,0,11,B,367585.62,0,1,0,1,0,1,56,4377.498
12226,15,3.0,101.72256,53.8294,12.0,16,16.0,2008,0.15824905,B,B,21,5731,0,,1,0,B,384904.12,0,1,0,1,0,1,36,3869.548
8235,67,1.0,42.849266,22.641348,7.0,16,16.0,1983,0.10045574,B,B,43,7227,0,,1,6,A,199704.03,0,1,0,1,1,0,61,4223.6284
9166,29,2.0,42.460503,31.769361,5.0,2,5.0,1959,0.06966034,B,B,31,6119,4,,1,2,B,116751.49,0,1,0,1,0,1,89,4145.3677
14878,124,3.0,63.452034,39.652943,8.0,11,9.0,1980,0.16909109,B,B,19,3856,10,,2,5,B,354709.72,0,1,0,1,0,1,43,5070.3765
5914,44,1.0,34.989147,18.469284,6.0,5,9.0,1970,0.036122292,B,B,24,4378,0,1036.0,1,1,B,146043.8,0,1,0,1,0,1,104,4572.484
2084,178,2.0,39.702736,26.244732,5.0,10,9.0,1970,0.4605564,B,B,20,4386,14,,1,5,B,199598.36,0,1,0,1,0,1,7,5109.5996
